StockName,CustomerName,Price,NumStks,Time,OrderID
ARBK,Customer2,499,166,45,8074
ARBK,Customer0,360,221,56,8077
ARBK,Customer3,335,119,54,8078
ARBK,Customer0,308,242,18,8079
ARBK,Customer0,289,218,16,8081
ARBK,Customer0,355,116,3,8082
ARBK,Customer3,288,172,13,8086
ARBK,Customer3,346,333,58,8087
ARBK,Customer1,348,474,48,8088
ARBK,Customer2,382,363,25,8089
ARBK,Customer1,463,461,25,8090
ARBK,Customer2,389,437,59,8092
ARBK,Customer0,311,299,47,8093
ARBK,Customer3,552,235,47,8094
ARBK,Customer1,345,427,52,8095
ARBK,Customer3,299,91,32,8096
ARBK,Customer3,380,455,12,8097
ARBK,Customer0,362,258,21,8099
ARBK,Customer2,514,441,21,8100
ARBK,Customer2,521,50,22,8102
ARBK,Customer4,564,255,15,8106
ARBK,Customer0,555,166,15,8107
ARBK,Customer1,567,481,24,8109
ARBK,Customer0,432,242,24,8110
ARBK,Customer2,517,307,38,8113
ARBK,Customer2,369,17,51,8117
ARBK,Customer4,316,200,34,8118
ARBK,Customer2,342,387,55,8119
ARBK,Customer2,325,346,5,8120
ARBK,Customer1,416,369,5,8121
ARBK,Customer0,296,314,35,8123
ARBK,Customer4,457,125,34,8125
ARBK,Customer1,393,74,3,8130
ARBK,Customer1,316,328,37,8131
ARBK,Customer3,505,251,37,8132
ARBK,Customer3,554,189,37,8133
ARBK,Customer1,316,129,43,8136
ARBK,Customer3,414,231,52,8139
ARBK,Customer4,363,49,36,8140
ARBK,Customer4,333,76,58,8142
ARBK,Customer3,342,200,50,8143
ARBK,Customer0,444,129,22,8146
ARBK,Customer4,371,6,58,8149
ARBK,Customer3,350,145,2,8151
ARBK,Customer4,331,439,45,8152
ARBK,Customer3,296,380,14,8155
ARBK,Customer4,386,275,1,8159
ARBK,Customer2,543,412,1,8160
ARBK,Customer4,296,40,58,8161
ARBK,Customer4,555,452,58,8162
ARBK,Customer4,552,161,40,8164
ARBK,Customer1,310,300,32,8169
ARBK,Customer0,376,324,30,8171
ARBK,Customer2,550,67,14,8173
ARBK,Customer1,546,311,14,8174
ARBK,Customer0,325,92,18,8180
ARBK,Customer4,522,133,18,8181
ARBK,Customer2,493,219,18,8182
ARBK,Customer3,509,50,18,8183
ARBK,Customer4,572,468,18,8185
ARBK,Customer0,493,79,18,8186
ARBK,Customer4,549,371,18,8187
ARBK,Customer2,370,239,7,8188
ARBK,Customer2,379,106,56,8190
ARBK,Customer2,336,470,25,8191
ARBK,Customer2,425,59,25,8192
ARBK,Customer2,429,184,46,8198
ARBK,Customer3,395,454,14,8200
ARBK,Customer2,328,20,3,8201
ARBK,Customer0,380,427,1,8202
ARBK,Customer1,563,263,37,8206
ARBK,Customer4,487,466,37,8207
ARBK,Customer3,312,250,38,8210
ARBK,Customer2,475,475,47,8214
ARBK,Customer1,567,381,10,8217
ARBK,Customer2,356,355,23,8219
ARBK,Customer2,342,88,8,8221
ARBK,Customer0,367,10,39,8223
ARBK,Customer2,515,213,11,8225
ARBK,Customer4,373,235,34,8226
ARBK,Customer4,347,128,56,8229
ARBK,Customer2,508,406,56,8230
ARBK,Customer0,394,289,56,8231
ARBK,Customer4,305,307,42,8237
ARBK,Customer3,558,361,25,8239
ARBK,Customer2,572,55,25,8240
ARBK,Customer3,462,93,25,8241
ARBK,Customer4,510,61,25,8242
ARBK,Customer0,300,358,15,8243
ARBK,Customer4,351,41,22,8244
ARBK,Customer1,392,67,40,8247
ARBK,Customer2,339,187,18,8249
ARBK,Customer3,530,248,2,8256
ARBK,Customer2,565,286,2,8257
ARBK,Customer0,478,154,2,8258
ARBK,Customer1,366,489,16,8261
ARBK,Customer4,533,199,16,8262
ARBK,Customer3,351,118,38,8264
ARBK,Customer1,288,147,17,8269
ARBK,Customer4,370,56,42,8273
ARBK,Customer4,358,210,25,8274
ARBK,Customer3,512,61,25,8275
ARBK,Customer1,398,396,59,8277
ARBK,Customer1,393,185,59,8278
ARBK,Customer2,313,359,31,8279
ARBK,Customer1,457,469,31,8280
ARBK,Customer0,339,387,17,8282
ARBK,Customer1,296,53,46,8286
ARBK,Customer3,324,371,24,8287
ARBK,Customer2,568,403,45,8291
ARBK,Customer3,297,55,46,8293
ARBK,Customer1,337,120,5,8294
ARBK,Customer0,301,131,33,8298
ARBK,Customer3,555,74,33,8299
ARBK,Customer4,308,186,35,8300
ARBK,Customer0,543,179,35,8301
ARBK,Customer0,307,334,58,8303
ARBK,Customer4,390,108,58,8304
ARBK,Customer2,455,143,58,8305
ARBK,Customer2,324,353,43,8306
ARBK,Customer3,307,134,24,8307
ARBK,Customer4,360,203,55,8314
ARBK,Customer3,437,58,55,8316
ARBK,Customer4,365,23,55,8317
ARBK,Customer2,430,409,54,8321
ARBK,Customer2,323,404,47,8322
ARBK,Customer2,422,132,47,8323
ARBK,Customer1,441,351,59,8326
ARBK,Customer0,442,219,59,8327
ARBK,Customer4,367,192,49,8328
ARBK,Customer0,434,219,49,8329
ARBK,Customer2,426,85,43,8331
ARBK,Customer2,376,412,53,8332
ARBK,Customer1,382,38,15,8333
ARBK,Customer1,421,232,15,8334
ARBK,Customer1,481,282,15,8335
ARBK,Customer1,302,110,36,8337
ARBK,Customer2,472,422,39,8339
ARBK,Customer4,383,72,30,8341
ARBK,Customer2,361,424,50,8342
ARBK,Customer4,469,9,50,8343
ARBK,Customer4,319,83,33,8345
ARBK,Customer4,429,230,33,8346
ARBK,Customer1,456,204,33,8347
ARBK,Customer3,379,305,1,8349
ARBK,Customer4,313,13,59,8350
ARBK,Customer0,324,486,40,8351
ARBK,Customer0,352,299,20,8352
ARBK,Customer1,383,71,28,8354
ARBK,Customer0,556,156,28,8355
ARBK,Customer4,374,80,12,8356
ARBK,Customer2,419,474,12,8357
ARBK,Customer0,406,386,12,8358
ARBK,Customer3,366,71,56,8364
ARBK,Customer3,438,318,56,8365
ARBK,Customer2,480,51,56,8366
ARBK,Customer1,348,424,47,8369
ARBK,Customer0,441,293,43,8371
ARBK,Customer1,401,427,43,8372
ARBK,Customer1,291,470,57,8375
ARBK,Customer0,520,224,57,8376
ARBK,Customer3,337,490,37,8384
ARBK,Customer2,412,150,6,8388
ARBK,Customer1,289,260,6,8389
ARBK,Customer1,320,268,15,8393
ARBK,Customer3,310,185,10,8395
ARBK,Customer4,316,116,53,8396
ARBK,Customer2,464,422,53,8397
ARBK,Customer1,383,469,32,8401
ARBK,Customer0,542,351,11,8403
ARBK,Customer4,553,41,13,8405
ARBK,Customer0,294,364,45,8410
ARBK,Customer4,314,61,58,8411
ARBK,Customer0,301,269,40,8412
ARBK,Customer1,342,364,49,8414
ARBK,Customer2,510,90,49,8418
ARBK,Customer3,290,74,20,8421
ARBK,Customer4,464,11,35,8424
ARBK,Customer0,342,6,44,8425
ARBK,Customer2,430,31,54,8427
ARBK,Customer2,359,165,14,8430
ARBK,Customer4,503,300,14,8431
ARBK,Customer1,509,236,14,8432
ARBK,Customer0,303,9,0,8434
ARBK,Customer1,339,351,22,8435
ARBK,Customer3,365,21,26,8436
ARBK,Customer1,380,296,27,8438
ARBK,Customer4,310,171,27,8440
ARBK,Customer3,572,208,27,8441
ARBK,Customer4,458,334,27,8442
ARBK,Customer2,317,161,53,8444
ARBK,Customer2,388,281,53,8445
ARBK,Customer1,538,311,30,8448
ARBK,Customer4,471,376,12,8452
ARBK,Customer2,322,53,13,8454
ARBK,Customer2,310,284,38,8455
ARBK,Customer3,536,300,30,8457
ARBK,Customer2,489,327,14,8460
ARBK,Customer1,351,295,45,8461
ARBK,Customer2,311,456,43,8462
ARBK,Customer2,546,44,43,8463
ARBK,Customer3,538,37,43,8464
ARBK,Customer2,340,250,42,8465
ARBK,Customer0,475,125,57,8468
ARBK,Customer0,363,212,19,8471
ARBK,Customer0,529,178,22,8474
ARBK,Customer3,323,464,36,8475
ARBK,Customer2,396,125,36,8476
ARBK,Customer1,319,499,13,8479
ARBK,Customer2,432,358,13,8480
ARBK,Customer2,310,138,4,8483
ARBK,Customer4,368,493,27,8486
ARBK,Customer1,369,485,30,8489
ARBK,Customer2,556,225,12,8492
ARBK,Customer2,547,215,36,8494
ARBK,Customer3,461,286,2,8497
ARBK,Customer1,381,248,4,8499
ARBK,Customer4,371,316,33,8503
ARBK,Customer2,423,423,33,8504
ARBK,Customer2,291,1,2,8505
ARBK,Customer0,298,338,2,8506
ARBK,Customer3,355,204,38,8507
ARBK,Customer2,465,189,38,8508
ARBK,Customer4,316,255,53,8509
ARBK,Customer1,451,52,53,8510
ARBK,Customer4,486,173,9,8513
ARBK,Customer0,524,361,9,8514
ARBK,Customer3,313,31,31,8516
ARBK,Customer4,330,222,20,8517
ARBK,Customer4,378,70,23,8518
ARBK,Customer1,460,109,5,8521
ARBK,Customer4,400,100,5,8522
ARBK,Customer1,376,320,48,8523
ARBK,Customer4,466,356,48,8524
ARBK,Customer3,545,87,56,8526
ARBK,Customer3,376,120,42,8527
ARBK,Customer1,433,100,42,8528
ARBK,Customer4,559,259,40,8530
ARBK,Customer4,564,461,40,8531
ARBK,Customer0,302,467,29,8532
ARBK,Customer0,484,88,29,8533
ARBK,Customer3,379,482,3,8534
ARBK,Customer3,488,299,3,8535
ARBK,Customer1,322,375,26,8536
ARBK,Customer2,556,305,26,8537
ARBK,Customer4,361,385,43,8544
ARBK,Customer2,312,421,30,8547
ARBK,Customer1,499,59,30,8548
ARBK,Customer3,406,497,30,8549
ARBK,Customer3,485,104,30,8550
ARBK,Customer4,436,286,30,8551
ARBK,Customer4,322,114,39,8552
ARBK,Customer3,381,244,52,8553
ARBK,Customer1,434,428,52,8554
ARBK,Customer3,469,108,58,8556
ARBK,Customer4,407,345,29,8558
ARBK,Customer3,333,48,34,8559
ARBK,Customer1,566,340,47,8568
ARBK,Customer0,365,444,49,8569
ARBK,Customer3,511,334,12,8571
ARBK,Customer2,554,494,34,8573
ARBK,Customer1,408,84,34,8574
ARBK,Customer2,395,419,34,8575
ARBK,Customer2,314,309,12,8577
ARBK,Customer3,328,97,37,8578
ARBK,Customer1,549,276,37,8579
ARBK,Customer3,299,220,28,8582
ARBK,Customer0,573,198,51,8584
ARBK,Customer0,326,103,52,8586
ARBK,Customer4,421,396,45,8588
ARBK,Customer4,390,126,45,8589
ARBK,Customer2,452,242,45,8590
ARBK,Customer0,478,427,59,8592
ARBK,Customer2,565,254,59,8593
ARBK,Customer3,465,142,1,8595
ARBK,Customer0,426,198,55,8597
ARBK,Customer3,410,334,10,8601
ARBK,Customer4,343,401,46,8602
ARBK,Customer0,562,289,46,8603
ARBK,Customer0,337,156,4,8604
ARBK,Customer1,499,365,19,8607
ARBK,Customer1,382,5,0,8610
ARBK,Customer3,450,480,0,8611
ARBK,Customer4,443,427,0,8612
ARBK,Customer0,447,160,0,8613
ARBK,Customer4,357,145,39,8615
ARBK,Customer3,492,223,39,8616
ARBK,Customer1,309,186,44,8617
ARBK,Customer1,453,206,44,8618
ARBK,Customer2,383,396,44,8619
ARBK,Customer4,383,259,9,8623
ARBK,Customer0,525,124,12,8625
ARBK,Customer3,407,418,12,8626
ARBK,Customer1,366,441,18,8627
ARBK,Customer4,533,42,40,8629
ARBK,Customer2,560,282,48,8631
ARBK,Customer2,324,305,21,8632
ARBK,Customer3,345,123,54,8634
ARBK,Customer3,323,357,36,8635
ARBK,Customer1,318,151,6,8637
ARBK,Customer2,469,440,6,8638
ARBK,Customer2,454,176,57,8641
ARBK,Customer0,348,55,49,8642
ARBK,Customer3,471,260,49,8643
ARBK,Customer0,542,195,49,8644
ARBK,Customer1,473,421,16,8649
ARBK,Customer4,326,494,8,8651
ARBK,Customer3,318,267,35,8654
ARBK,Customer2,400,125,35,8655
ARBK,Customer2,446,126,35,8656
ARBK,Customer0,538,333,35,8657
ARBK,Customer4,522,113,38,8659
ARBK,Customer4,307,278,51,8660
ARBK,Customer1,423,80,45,8662
ARBK,Customer1,375,123,27,8663
ARBK,Customer0,547,279,27,8664
ARBK,Customer3,364,283,33,8665
ARBK,Customer0,352,102,2,8666
ARBK,Customer4,452,43,32,8668
ARBK,Customer4,465,104,32,8669
ARBK,Customer1,307,26,21,8670
ARBK,Customer2,347,233,28,8672
ARBK,Customer0,325,136,22,8675
ARBK,Customer1,499,272,8,8677
ARBK,Customer3,325,150,40,8678
ARBK,Customer4,297,46,28,8681
ARBK,Customer2,565,382,11,8684
ARBK,Customer2,445,111,11,8685
ARBK,Customer0,540,203,10,8688
ARBK,Customer3,368,304,27,8691
ARBK,Customer3,357,110,48,8693
ARBK,Customer2,563,172,17,8699
ARBK,Customer4,562,463,3,8704
ARBK,Customer4,425,5,3,8705
ARBK,Customer1,293,28,30,8707
ARBK,Customer1,362,70,3,8710
ARBK,Customer3,550,57,3,8711
ARBK,Customer1,472,265,3,8712
ARBK,Customer2,306,162,55,8713
ARBK,Customer3,474,367,55,8714
ARBK,Customer2,441,441,34,8718
ARBK,Customer0,446,487,8,8720
ARBK,Customer2,445,271,58,8726
ARBK,Customer0,357,452,9,8728
ARBK,Customer3,375,305,27,8730
ARBK,Customer1,541,23,27,8731
ARBK,Customer3,303,393,37,8733
ARBK,Customer3,368,67,18,8734
ARBK,Customer0,546,359,24,8737
ARBK,Customer4,423,378,14,8739
ARBK,Customer2,294,38,38,8740
ARBK,Customer4,509,220,31,8742
ARBK,Customer0,538,479,31,8743
ARBK,Customer1,347,270,35,8744
ARBK,Customer3,313,226,26,8745
ARBK,Customer1,425,434,32,8751
ARBK,Customer1,525,145,32,8752
ARBK,Customer0,300,399,41,8753
ARBK,Customer3,480,93,34,8756
ARBK,Customer4,329,346,21,8757
ARBK,Customer3,385,294,5,8762
ARBK,Customer4,380,67,49,8763
ARBK,Customer2,546,99,56,8773
ARBK,Customer1,340,127,5,8777
ARBK,Customer1,553,273,5,8778
ARBK,Customer2,437,499,5,8779
ARBK,Customer4,514,116,5,8780
ARBK,Customer4,569,199,5,8781
ARBK,Customer0,317,47,26,8782
ARBK,Customer0,546,9,26,8783
ARBK,Customer3,362,216,43,8787
ARBK,Customer0,473,186,17,8789
ARBK,Customer3,448,408,17,8790
ARBK,Customer0,460,337,17,8791
ARBK,Customer4,421,66,13,8794
ARBK,Customer3,318,19,40,8796
ARBK,Customer4,469,109,40,8797
ARBK,Customer4,545,378,40,8798
ARBK,Customer2,318,475,44,8799
ARBK,Customer0,323,18,38,8803
ARBK,Customer0,324,84,32,8804
ARBK,Customer3,481,406,24,8806
ARBK,Customer0,440,339,24,8809
ARBK,Customer3,396,411,30,8811
ARBK,Customer4,351,371,33,8813
ARBK,Customer0,332,458,43,8814
ARBK,Customer1,426,360,49,8818
ARBK,Customer0,288,313,6,8819
ARBK,Customer1,328,368,24,8820
ARBK,Customer3,418,240,45,8824
ARBK,Customer4,478,103,56,8826
ARBK,Customer4,289,304,35,8827
ARBK,Customer2,363,391,20,8828
ARBK,Customer0,382,183,41,8829
ARBK,Customer0,307,28,20,8830
ARBK,Customer2,376,13,8,8832
ARBK,Customer1,338,334,34,8837
ARBK,Customer1,482,66,34,8838
ARBK,Customer0,462,419,34,8839
ARBK,Customer4,467,446,47,8841
ARBK,Customer3,349,59,37,8847
ARBK,Customer0,297,230,3,8851
ARBK,Customer0,372,215,48,8852
ARBK,Customer2,329,244,11,8854
ARBK,Customer2,315,298,40,8855
ARBK,Customer1,372,22,29,8858
ARBK,Customer2,405,171,29,8859
ARBK,Customer4,543,458,29,8860
ARBK,Customer4,339,290,32,8862
ARBK,Customer4,434,80,32,8863
ARBK,Customer1,411,374,36,8865
ARBK,Customer1,311,43,24,8866
ARBK,Customer4,500,160,21,8868
ARBK,Customer2,382,70,42,8869
ARBK,Customer2,309,235,45,8870
ARBK,Customer2,310,256,18,8872
ARBK,Customer4,387,380,18,8873
ARBK,Customer0,408,268,50,8875
ARBK,Customer3,493,337,50,8876
ARBK,Customer4,363,172,34,8878
ARBK,Customer0,341,287,47,8881
ARBK,Customer0,502,383,47,8882
ARBK,Customer0,512,72,8,8884
ARBK,Customer1,329,222,5,8886
ARBK,Customer3,355,196,1,8888
ARBK,Customer1,335,350,24,8889
ARBK,Customer0,548,16,24,8890
ARBK,Customer3,437,374,6,8893
ARBK,Customer2,388,315,6,8894
ARBK,Customer3,450,410,6,8895
ARBK,Customer2,311,331,3,8900
ARBK,Customer2,514,231,3,8901
ARBK,Customer0,379,113,13,8902
ARBK,Customer1,565,476,13,8903
ARBK,Customer2,551,127,13,8904
ARBK,Customer2,540,57,13,8905
ARBK,Customer0,571,291,19,8907
ARBK,Customer0,317,20,49,8909
ARBK,Customer2,435,452,49,8910
ARBK,Customer2,326,480,32,8912
ARBK,Customer1,333,313,58,8917
ARBK,Customer2,570,196,32,8919
ARBK,Customer0,410,407,32,8920
ARBK,Customer2,392,496,19,8923
ARBK,Customer2,435,478,19,8924
ARBK,Customer1,467,136,0,8926
ARBK,Customer4,318,136,30,8928
ARBK,Customer1,477,262,30,8929
ARBK,Customer0,344,217,9,8931
ARBK,Customer3,409,310,17,8937
ARBK,Customer2,572,218,19,8939
ARBK,Customer0,363,200,30,8940
ARBK,Customer3,433,22,49,8942
ARBK,Customer1,370,419,59,8944
ARBK,Customer3,433,109,39,8946
ARBK,Customer4,403,281,33,8948
ARBK,Customer0,361,199,52,8957
ARBK,Customer0,338,489,45,8961
ARBK,Customer2,291,273,23,8963
ARBK,Customer3,414,466,23,8964
ARBK,Customer0,459,352,48,8966
ARBK,Customer2,296,159,38,8969
ARBK,Customer4,323,244,0,8971
ARBK,Customer3,333,390,47,8972
ARBK,Customer0,565,130,47,8973
ARBK,Customer2,337,33,56,8975
ARBK,Customer2,497,113,56,8976
ARBK,Customer0,342,330,35,8981
ARBK,Customer3,427,412,46,8985
ARBK,Customer0,425,284,46,8986
ARBK,Customer0,551,54,46,8987
ARBK,Customer0,382,247,27,8989
ARBK,Customer1,462,475,27,8990
ARBK,Customer0,413,368,27,8991
ARBK,Customer4,390,188,45,8993
ARBK,Customer2,555,276,40,8996
ARBK,Customer4,306,417,13,8997
ARBK,Customer2,542,182,21,9001
ARBK,Customer0,531,120,46,9004
ARBK,Customer4,439,90,6,9006
ARBK,Customer0,307,447,59,9008
ARBK,Customer4,404,171,59,9009
ARBK,Customer4,339,38,30,9013
ARBK,Customer2,316,462,4,9016
ARBK,Customer0,397,152,26,9019
ARBK,Customer4,377,262,4,9021
ARBK,Customer4,360,313,14,9023
ARBK,Customer0,476,294,14,9024
ARBK,Customer1,556,269,8,9026
ARBK,Customer2,319,13,40,9027
ARBK,Customer1,304,474,56,9034
ARBK,Customer1,494,7,14,9036
ARBK,Customer0,438,262,8,9038
ARBK,Customer1,351,55,41,9040
ARBK,Customer0,315,486,8,9041
ARBK,Customer4,418,430,21,9044
ARBK,Customer3,510,199,21,9045
ARBK,Customer3,328,303,27,9046
ARBK,Customer0,391,436,11,9053
ARBK,Customer2,485,221,56,9056
ARBK,Customer2,351,384,21,9057
ARBK,Customer0,349,176,52,9059
ARBK,Customer0,373,124,55,9060
ARBK,Customer4,354,174,3,9061
ARBK,Customer1,453,418,41,9063
ARBK,Customer1,336,454,42,9072
ARBK,Customer4,561,387,15,9075
ARBK,Customer0,500,20,15,9076
ARBK,Customer1,500,452,15,9077
ARBK,Customer2,377,124,20,9078
ARBK,Customer4,297,71,48,9082
ARBK,Customer3,325,45,36,9083
ARBK,Customer2,319,128,53,9084
ARBK,Customer1,320,67,45,9085
ARBK,Customer3,298,316,28,9086
ARBK,Customer1,312,400,34,9087
ARBK,Customer4,302,37,0,9089
ARBK,Customer0,351,271,4,9091
ARBK,Customer1,338,101,17,9092
ARBK,Customer2,459,51,2,9097
ARBK,Customer3,562,441,20,9100
ARBK,Customer1,369,112,19,9102
ARBK,Customer4,521,97,27,9104
ARBK,Customer3,291,280,12,9106
ARBK,Customer3,515,376,12,9107
ARBK,Customer1,349,226,7,9113
ARBK,Customer4,525,98,7,9114
ARBK,Customer2,418,300,30,9118
ARBK,Customer4,489,302,30,9119
ARBK,Customer3,505,390,30,9120
ARBK,Customer4,548,249,30,9121
ARBK,Customer0,506,269,20,9123
ARBK,Customer0,425,358,20,9124
ARBK,Customer4,376,300,12,9125
ARBK,Customer2,472,201,12,9126
ARBK,Customer2,300,209,52,9128
ARBK,Customer4,358,462,57,9129
ARBK,Customer1,404,186,1,9132
ARBK,Customer4,435,196,17,9136
ARBK,Customer3,401,385,30,9139
ARBK,Customer4,305,453,19,9140
ARBK,Customer3,461,344,34,9142
ARBK,Customer0,327,451,5,9144
ARBK,Customer1,542,443,18,9146
ARBK,Customer1,345,349,14,9148
ARBK,Customer3,512,391,14,9149
ARBK,Customer3,458,344,14,9150
ARBK,Customer3,506,214,14,9151
ARBK,Customer2,330,54,6,9152
ARBK,Customer4,408,445,6,9155
ARBK,Customer2,488,388,6,9156
ARBK,Customer3,482,134,6,9157
ARBK,Customer1,501,277,56,9159
ARBK,Customer3,320,15,42,9160
ARBK,Customer0,384,96,29,9163
ARBK,Customer0,358,25,17,9165
ARBK,Customer0,316,248,16,9166
ARBK,Customer4,358,99,2,9168
ARBK,Customer2,365,157,55,9170
ARBK,Customer3,292,242,16,9171
ARBK,Customer0,515,128,16,9172
ARBK,Customer1,449,2,25,9174
ARBK,Customer2,487,262,1,9176
ARBK,Customer1,453,126,0,9178
ARBK,Customer3,345,292,13,9179
ARBK,Customer1,353,399,52,9180
ARBK,Customer1,325,470,55,9181
ARBK,Customer2,380,443,19,9183
ARBK,Customer0,429,426,19,9184
ARBK,Customer2,397,216,19,9185
ARBK,Customer3,571,113,15,9188
ARBK,Customer0,487,126,15,9189
ARBK,Customer1,466,23,37,9191
ARBK,Customer3,326,337,25,9192
ARBK,Customer4,508,146,30,9196
ARBK,Customer0,425,176,51,9199
ARBK,Customer3,413,423,8,9201
ARBK,Customer2,464,99,8,9202
ARBK,Customer0,295,1,13,9203
ARBK,Customer0,400,127,51,9208
ARBK,Customer0,355,476,38,9209
ARBK,Customer3,447,298,38,9210
ARBK,Customer1,366,466,52,9212
ARBK,Customer0,465,287,15,9214
ARBK,Customer1,306,145,25,9215
ARBK,Customer3,456,115,27,9219
ARBK,Customer2,305,113,15,9220
ARBK,Customer1,306,208,24,9221
ARBK,Customer1,335,299,45,9222
ARBK,Customer3,521,311,45,9223
ARBK,Customer4,304,400,42,9224
ARBK,Customer4,308,176,12,9226
ARBK,Customer1,338,245,18,9227
ARBK,Customer1,392,152,14,9230
ARBK,Customer1,306,78,26,9233
ARBK,Customer4,524,216,26,9234
ARBK,Customer2,346,58,28,9236
ARBK,Customer2,548,4,28,9237
ARBK,Customer3,347,422,38,9238
ARBK,Customer4,416,161,59,9240
ARBK,Customer2,357,413,12,9247
ARBK,Customer2,529,308,12,9248
ARBK,Customer4,510,5,5,9250
ARBK,Customer4,327,342,57,9252
ARBK,Customer2,400,342,28,9254
ARBK,Customer3,542,63,28,9255
ARBK,Customer0,473,363,28,9256
ARBK,Customer4,431,291,57,9258
ARBK,Customer0,373,93,9,9260
ARBK,Customer3,389,113,9,9261
ARBK,Customer3,531,291,9,9262
ARBK,Customer2,406,146,9,9263
ARBK,Customer3,499,127,59,9267
ARBK,Customer1,560,360,54,9269
ARBK,Customer2,298,427,52,9271
ARBK,Customer4,355,283,19,9272
ARBK,Customer2,538,380,32,9277
ARBK,Customer2,469,457,32,9278
ARBK,Customer3,303,299,44,9281
ARBK,Customer0,457,306,59,9286
ARBK,Customer2,339,273,13,9288
ARBK,Customer4,325,356,37,9290
ARBK,Customer2,375,389,41,9291
ARBK,Customer3,355,141,26,9293
ARBK,Customer3,464,392,26,9294
ARBK,Customer4,511,491,34,9296
ARBK,Customer3,559,196,46,9298
ARBK,Customer4,290,141,30,9299
ARBK,Customer3,380,48,22,9301
ARBK,Customer2,431,265,22,9302
ARBK,Customer3,294,319,47,9303
ARBK,Customer1,548,163,54,9306
ARBK,Customer3,304,110,8,9310
ARBK,Customer3,460,431,16,9312
ARBK,Customer2,298,223,39,9315
ARBK,Customer1,366,409,47,9316
ARBK,Customer0,413,464,47,9317
ARBK,Customer1,517,308,47,9318
ARBK,Customer1,295,142,20,9320
ARBK,Customer1,389,280,20,9321
ARBK,Customer1,388,279,48,9325
ARBK,Customer4,476,252,59,9328
ARBK,Customer3,354,397,29,9330
ARBK,Customer4,370,420,20,9331
ARBK,Customer4,440,65,20,9332
ARBK,Customer1,370,9,36,9333
ARBK,Customer4,299,1,41,9334
ARBK,Customer3,481,374,41,9335
ARBK,Customer3,330,241,44,9338
ARBK,Customer0,406,310,44,9339
ARBK,Customer4,309,46,6,9340
ARBK,Customer4,315,336,23,9341
ARBK,Customer4,343,462,1,9342
ARBK,Customer2,348,135,5,9343
ARBK,Customer3,572,282,5,9344
ARBK,Customer0,405,389,35,9347
ARBK,Customer1,388,151,35,9348
ARBK,Customer0,389,422,35,9349
ARBK,Customer1,523,40,39,9353
ARBK,Customer2,346,348,4,9355
ARBK,Customer4,484,111,4,9356
ARBK,Customer2,355,322,17,9357
ARBK,Customer4,350,284,3,9358
ARBK,Customer4,353,130,36,9363
ARBK,Customer3,316,35,36,9364
ARBK,Customer1,356,342,30,9366
ARBK,Customer1,531,304,30,9367
ARBK,Customer3,415,137,20,9371
ARBK,Customer2,386,183,15,9373
ARBK,Customer4,311,126,52,9375
ARBK,Customer0,309,265,52,9376
ARBK,Customer2,365,179,32,9378
ARBK,Customer1,350,236,58,9379
ARBK,Customer2,326,480,42,9380
ARBK,Customer0,519,471,42,9381
ARBK,Customer4,410,198,42,9382
ARBK,Customer1,522,68,42,9383
ARBK,Customer1,355,196,50,9384
ARBK,Customer3,539,70,50,9385
ARBK,Customer2,544,2,22,9388
ARBK,Customer1,358,389,35,9389
ARBK,Customer1,326,227,27,9392
ARBK,Customer4,335,248,53,9393
ARBK,Customer3,360,267,34,9394
ARBK,Customer2,358,130,52,9395
ARBK,Customer2,356,323,26,9403
ARBK,Customer4,329,320,5,9405
ARBK,Customer2,416,418,41,9411
ARBK,Customer4,537,16,15,9414
ARBK,Customer4,368,389,19,9415
ARBK,Customer4,352,279,3,9416
ARBK,Customer1,318,346,44,9419
ARBK,Customer4,424,70,25,9425
ARBK,Customer2,545,72,25,9426
ARBK,Customer3,422,344,25,9427
ARBK,Customer1,469,139,54,9430
ARBK,Customer3,302,467,23,9432
ARBK,Customer2,382,159,14,9434
ARBK,Customer4,377,83,47,9435
ARBK,Customer0,553,434,57,9438
ARBK,Customer4,390,433,33,9441
ARBK,Customer3,406,356,33,9442
ARBK,Customer0,371,382,23,9443
ARBK,Customer4,353,366,0,9446
ARBK,Customer3,491,459,57,9449
ARBK,Customer3,476,113,57,9450
ARBK,Customer3,462,441,57,9451
ARBK,Customer2,344,332,21,9453
ARBK,Customer3,319,50,41,9455
ARBK,Customer2,433,1,33,9461
ARBK,Customer2,382,27,43,9462
ARBK,Customer0,320,329,22,9464
ARBK,Customer3,433,307,22,9465
ARBK,Customer1,303,236,13,9466
ARBK,Customer0,371,109,34,9468
ARBK,Customer0,403,357,6,9472
ARBK,Customer3,412,467,46,9474
ARBK,Customer4,361,255,51,9477
ARBK,Customer3,482,301,51,9478
ARBK,Customer1,394,497,51,9479
ARBK,Customer1,382,307,43,9482
ARBK,Customer2,333,117,34,9486
ARBK,Customer0,413,49,34,9487
ARBK,Customer4,312,218,34,9489
ARBK,Customer0,514,73,29,9491
ARBK,Customer2,393,413,29,9492
ARBK,Customer1,548,87,52,9494
ARBK,Customer2,444,349,52,9495
ARBK,Customer2,532,434,21,9497
ARBK,Customer4,451,200,21,9498
ARBK,Customer3,473,226,21,9499
ARBK,Customer4,441,287,21,9500
ARBK,Customer2,359,328,26,9501
ARBK,Customer0,404,163,28,9504
ARBK,Customer2,507,283,51,9508
